well,psd,current_pack,purchase_or_rent,vendor,pump_type,stg,hp,volt,amp,boi_or_gs,agh_or_pg,shroud,protector,sensor,job_type,brg,start_date,dhp_date,declare_date,failure_mode,trl,afe,esp_unit_price,total_esp_price,purchase_price,pulling_date,penetrator,cable,pump,intake,gas_handler,protector,motor,pothead,sensor,pump_head,pump_base,pump_housing,pump_shaft,pump_stages,intake_head,intake_base,intake_shaft,intake_housing,intake_screen,protector_head,protector_base,protector_shaft,protector_housing,protector_seal_chamber,motor_head,motor_base,motor_shaft,motor_housing,motor_reading,pothead,mle,rc,packer,penetrator,tubing,other_pulling_findings,failure_cause,well_review,status,pooh_finding,pump_specification,run,rl_weight,rl_code,daily_charge,area,failure_item,detailed_failure_descriptor,specific_failure_cause,reservoir_fluids,note,lastdhp,lastdhp2,lastdhp3,run1,run2,run3,arl3last,pulling_finding,type_of_work,pulled_out
YA-C7,,OLD,Rent,Reda,DN475,424.0,90.0,,,,,,PROT,0,,,2005-01-31,2005-06-20,2005-06-20,EDHP,150.0,Blank 435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN475 424stg 90HP   ,140.0,2.0,ORANGE,0.0,C,,,,,,2005-06-20,,,140.0,,,140.0,,,pulled
YA-C7,,OLD,Rent,Reda,DN475,425.0,90.0,,,,,,PROT,0,,,2005-09-24,2006-01-08,2006-01-08,EDHP,150.0,Blank 564,,,,2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLE Low Reading,RC Burn Out,,,, Round Cable Burnt Out at SSD Depth and Low Reading at Cable.,Reservoir Fluids,,DHP,---------------------MLE low reading-RC Burn out---- Round Cable Burnt Out at SSD Depth and Low Reading at Cable.,DN475 425stg 90HP   ,106.0,2.0,ORANGE,0.0,C,,,,,,2006-01-08,2005-06-20,,106.0,140.0,,123.0,,,pulled
YA-C7,6207.0,A,Rent,Reda,DN1750,273.0,120.0,2533.0,30.9,BOI,AGH,Shroud,PROT,0,WO,223,2018-12-31,2019-01-26,2019-01-28,EDHP,150.0,,123242.0,172667.41,215834.2625,2019-02-05,,,,,,,,,,,,,Pump Shaft Stuck,,,,Intake Shaft Stuck,,,,,,,,,,,,Motor Burn Out,,,,,,,"Pump UT,CT, LT and AGH Shaft Rotation Stuck, and Motor Burnt Out (Reading P-P: 0, OL,OL. P-G 78Kohm, 78 Kohm, 25M)",Reservoir Fluids,,DHP,"---Pump Shaft Stuck----Intake Shaft Stuck------------Motor Burn Out-------Pump UT,CT, LT and AGH Shaft Rotation Stuck, and Motor Burnt Out (Reading P-P: 0, OL,OL. P-G 78Kohm, 78 Kohm, 25M)",DN1750 273stg 120HP BOI AGH SHROUD,26.0,1.0,RED,1151.116067,C,Motor,Twisted,Manufacturing Problem,,"DIFA Finding:
1. Pump UT: Shaft rotation was stuck, found fine sand and metal debris on pump stages (especially at top section), impeller's balance ring and skirt were moderate and severe score
- Pump CT1: Shaft rotation was stuck, found sand and debris on pump stages, housing was covered by thin layer of mud, impeller hubs were severe radial wear, impeller's balance ring and skirt were moderate score
- Pump LT: Shaft rotation was stuck, found sand and debris on pump stages, housing was covered by thin layer of mud, impeller hubs were severe radial wear, impeller's balance ring and skirt were moderate score
- AGH: Shaft rotation was stuck, found debris on pump stages (debris material found on all impellers)
2. Intake: Shaft rotation was free
3. - Protector UT: Shaft rotation was free
- Protector LT: Shaft rotation was free
4. Motor: Shaft rotation was free, P-P reading 0 ohm - OL - OL (failed), P-G reading 0 Mohm - 0 Mohm - 2200 Mohm, motor contained black oil on top and clear oil on bottom, motor wire burnt on top and stator lamination was twist
5. Cable: No DIFA data.  Based on pulling finding, Good P-G reading 1500 M.ohm (balanced).
6. Sensor: No DIFA data.",2019-01-26,2006-01-08,2005-06-20,26.0,106.0,140.0,90.66666667,,,pulled
YA-C7,6200.0,A,Rent,Reda,DN1750,140.0,120.0,2533.0,31.0,BOI,AGH,Shroud,PROT,0,PR,225,2019-02-06,2019-09-03,2019-12-13,DHP TL,150.0,,107584.8,156965.63,196207.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 140stg 120HP BOI AGH SHROUD,209.0,2.0,ORANGE,1046.437533,C,Tubing,Leaking,Tubing Leak,,"Dismantle Finding :
- Tubing leak at 43 jts below hanger
- Motor low reading, clean oil on motor head
- Found shroud leaking at jt#2 and eroded at jt#3 below BOH",2019-09-03,2019-01-26,2006-01-08,209.0,26.0,106.0,113.6666667,,,pulled
YA-C7,6186.0,E,Rent,Reda,RC2500,87.0,105.0,2217.0,30.9,BOI,AGH,,BPBSL,XT150 TYP 1,PR,225,2020-03-29,,,,0.0,OS20D22031,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,RC2500 87stg 105HP BOI AGH ,1873.104233,4.0,GREEN,200.0,C,,,,,,,,,,,,,,,
YA-C8,10040.0,A,Rent,Reda,DN1150,273.0,120.0,1198.0,63.0,VGSA,AGH,,PROT,0,NEW COMPLETION,223,2014-12-17,2015-02-23,2015-02-23,MDHP,150.0,08-3302R,164743.39,238585.02,298231.275,,,,,,,,,,,,,,Pump Shaft Stuck,Pump Stages Plugged,,,,,,,,,,,,,,,,,,,,,,,Manufacturing Problem,,DHP,---Pump Shaft Stuck-Pump Stages Plugged----------------------,DN1150 273stg 120HP VGSA AGH ,68.0,1.0,RED,1590.5668,C,Pump,Stuck,Reservoir Fluids,Sand & Scale,"DIFA Finding:
1. Pump UT: Shaft rotation stuck,  Fine sand and scale (reactive with HCl 30%) were completely deposited at top section of pump stages, Impeller hubs had light uniform wear while lower skirts had heavy uniform wear, Impeller upthrust washers had light uniform wear, Impeller downthrust washers were missing and rubbing against diffuser downthrust pads.
Pump CT: Shaft rotation stuck, Housing OD surface had blistered paint, Impeller hubs had light uniform wear while lower skirts had heavy uniform wear, Impeller upthrust washers had light uniform wear, Impeller downthrust washers were missing and rubbing against diffuser downthrust pads, Shaft sleeves against bushing supports had light uniform wear.
Pump LT:  Shaft was free,Housing OD surface had blistered paint, Impeller hubs had light uniform wear while lower skirts had heavy uniform wear, Impeller upthrust washers had light uniform wear, Impeller downthrust washers at top and middle section were missing while at bottom section worn out and brittle, Shaft sleeves against bushing supports had light uniform wear.
AGH: Shaft was free, Minor scale mixed with fine sand present on AGH stages, Impeller radial mating surfaces, hubs, skirts and balance rings had light uniform wear, Impeller upthrust washers and downthrust washer had light uniform wear but brittle.
2. GS: Shaft rotation free, Coating of scale was noted on inducer.
3. Protector Shaft rotation free,  Top seal was leakage on air pressure test 0.5 PSI (out of manufacturing test specification 5 PSI), Seal bellows of the top seal was melted while seal seat surface was scored, Relief valve checked: 3-7 PSI (out manufacturing test specification 3-6 PSI), Both elastomer bags were collapsed and found ruptured at bottom clamp of upper bag, Both bags, Labyrinth chamber contained water with some discolored oil while thrust chamber contained lightly
discolored oil with drops of water.
4. Motor: 'Shaft rotation free, P-P= 0.44/0.44/0.44  (good), Motor contained, discolored oil, Pothead O-ring was found melted (No leakage on air pressure test at 10 PSI), Rotor thrust washers and coil strips were brittle.
5. Sensor:  Sensor has passed test.
6. Cable:  From Pulling finding report: Cable: Reading P-P 1000MOH, MLE: Reading P-P 1000MOH.",2015-02-23,,,68.0,,,68.0,,,pulled
YA-C8,10046.0,A,Rent,Reda,DN1750,323.0,160.0,1267.0,79.5,VGSA,AGH,,PROT,0,PR,223,2015-04-04,2015-04-09,2015-04-09,EDHP,150.0,15-IA-00135,114713.37,188593.22,235741.525,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,,,,,,,,"Found Pump UT S/R Stuck, Housing covered by soft sands",Reservoir Fluids,,DHP,"---Pump Shaft Stuck-----------------------Found Pump UT S/R Stuck, Housing covered by soft sands",DN1750 323stg 160HP VGSA AGH ,5.0,1.0,RED,1257.288133,C,Main Cable,Buckled,Installation Procedure,,"DIFA Finding: 
1. Pump UT: Shaft rotation free, impeller thrust washer slightly worn and brittle, found vibration marks on housing, impeller radial mating surface slightly uniform worn, bearing bushing and shaft sleeves lightly uniform worn.
Pump CT: Shaft rotation stuck, impeller upthrust washer missing (rubbing against the slot) and brittle, impeller downthrust washer brittle, housing scratched, impeller radial mating surface slightly one-sided worn, bearing bushing and shaft sleeves lightly one-sided worn.
Pump LT: Shaft rotation stuck, impeller upthrust washer missing and brittle, impeller downthrust washer slightly worn brittle, impeller radial mating surface slightly one-sided worn, bearing bushing and shaft sleeves lightly one-sided worn, minor scale on stages.
AGH: Shaft rotation stuck, impeller upthrust washer slightly worn and brittle, impeller downthrust washer slightly worn brittle, impeller radial mating surface slightly uniform worn, bearing bushing and shaft sleeves lightly uniform worn, thin layer of scale on housing OD and stages.
2. GS: Shaft rotation free, shaft lightly scaled, heavily blistered paint noted around the intake holes, bushing support against shaft sleeve lightly one-sided worn, screen OK.
3. Protector: Shaft rotation free, clean oil inside top bag-bottom bag-labyrinth while dark oil inside thrust chamber, mech. Seal OK, relief valve OK. 
4. Motor: Shaft rotation free, P-P= 0.52/0.52/0.52 Ohm (good), P-G= 1500/1500/1500 Mohm (good), shaft discolored, discolored oil inside motor, housing heavily corroded, rotor thrust washer brittle, thrust bearing lightly scored.
5. Sensor: No DIFA data.
6. Cable: No DIFA data, based on pulling report --> cable cracked and bending 2 point below hanger.",2015-04-09,2015-02-23,,5.0,68.0,,36.5,,,pulled
YA-C8,10046.0,A,Rent,Reda,RC1000,359.0,105.0,1470.0,46.6,VGSA,AGH,,PROT,0,PR+Stimulation,223,2018-03-04,2018-04-28,2018-04-28,MDHP,150.0,18-IA-00064,198870.27,272750.12,340937.65,,,,,,,,,,,,,,,,,,Intake Shaft Broken,,,,,,,,,,,,,,,,,,,Shaft Broken in AGH,Reservoir Fluids,,DHP,-------Intake Shaft Broken-------------------Shaft Broken in AGH,RC1000 359stg 105HP VGSA AGH ,55.0,1.0,RED,1818.334133,C,Gas Handler,Broken,Reservoir Performance,,"Dismantle Finding :
- BOH :  Found scale inside 
- PUMP : Found scale major inside UT pump, All pumps housing covered by minor scale, All pumps rotation are free
- AGH : Shaft Broken, Shaft rotation Hard
- VGSA : Shaft rotation free, No foreign material present, Intake screen covered by minor scale
- Protector :  Dry Oil on All Chambers (Checked by pressing communication valve), Rotation Free
- Motor :  Clear Oil, Rotation free
- Sensor : Visual check good
- Round Cable : Normal condition
- MLE : Normal condition
- Round Cable + MLE :
- P-P (Megger) = 1000 MOhm / 1000 MOhm / 1000 Mohm (Good Reading)
- P-G (Megger) = 1000 MOhm / 1000 MOhm / 1000 Mohm (Good Reading)",2018-04-28,2015-04-09,2015-02-23,55.0,5.0,68.0,42.66666667,,,pulled
YA-C8,10060.0,A,Rent,Reda,RC1000,359.0,105.0,1470.0,46.6,VGSA,AGH,,PROT,0,PR+Stimulation,225,2018-06-05,2018-08-29,2018-09-01,EDHP,150.0,18-IA-00133,183870.27,257839.3,322299.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,RC1000 359stg 105HP VGSA AGH ,85.0,2.0,ORANGE,1718.928667,C,,,,,,2018-08-29,2018-04-28,2015-04-09,85.0,55.0,5.0,48.33333333,,,
YA-C9,10130.0,OLD,Rent,Reda,DN1750,410.0,180.0,2280.0,47.3,VGSA,AGH,,PROT,0,,,2009-09-08,2010-10-30,2010-10-30,,150.0,09-3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 410stg 180HP VGSA AGH ,417.0,3.0,YELLOW,0.0,C,,,,,,2010-10-30,,,417.0,,,417.0,,,pulled
YA-C9,10120.0,OLD,Rent,Reda,DN1750,404.0,216.0,2490.0,55.5,VGSA,AGH,,PROT,0,,221,2011-03-23,2012-01-04,2012-01-04,,150.0,11-IA-00062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Low Reading,,,,Cable At Packer Low Reading,,Tubing Bad Thread Connector,"Found 6 jts tubing bad on box thread, pump tight rotation",,,DHP,"-------------------Motor low reading----Cable at Packer low reading--Tubing Bad Thread Connector-Found 6 jts tubing bad on box thread, pump tight rotation",DN1750 404stg 216HP VGSA AGH ,287.0,2.0,ORANGE,0.0,C,,,,,,2012-01-04,2010-10-30,,287.0,417.0,,352.0,"The pump was pulled out due well was manually shut off due to leakage at outgoing riser on Jan 04. Found bad cable readings from pig tail ((P-P) 5.5 Ohm - balance; (P-G) 18 Ohm, 26 Ohm, 26 Ohm. A similiar size of REDA pump was installed.",Pump Repair,pulled
YA-C9,10160.0,OLD,Rent,Reda,DN1750,404.0,225.0,2685.0,52.7,VGSA,AGH,,PROT,0,,HYSY,2012-01-20,2013-02-11,2013-02-11,MDHP,165.0,12-9001,,,,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,,,,,,,,Intake coupling broken,,,DHP,---Pump Shaft Stuck-----------------------Intake coupling broken,DN1750 404stg 225HP VGSA AGH ,388.0,3.0,YELLOW,0.0,C,,,,,,2013-02-11,2012-01-04,2010-10-30,388.0,287.0,417.0,364.0,"The pump was pulled out due to Manually shut off due to low running Amp and no flow and tripped U/L and got loss flow problem on Feb 11 '2013 .  Confirmed MDHP, RL: 389 days, Found  All Pump were stuck, at AGH, Coupling and sleeve bearing was broken. A similiar size of REDA pump was installed.",Pump Repair,pulled
YA-C9,10160.0,A,Rent,Reda,DN1750,390.0,188.0,2424.0,47.4,VGSA,AGH,,PROT,0,PR,222,2013-03-22,2014-03-29,2014-03-29,EDHP,835.0,13-IA-00118,127132.27,201738.3,252172.875,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,Motor Low Reading,,,,,,,,Manufacturing Problem,,DHP,---Pump Shaft Stuck----------------Motor low reading-------,DN1750 390stg 188HP VGSA AGH ,372.0,3.0,YELLOW,241.6027545,C,,,,,,2014-03-29,2013-02-11,2012-01-04,372.0,388.0,287.0,349.0,,,pulled
YA-C9,10161.0,A,Rent,Reda,DN1750,388.0,160.0,1267.0,79.5,VGSA,AGH,Shroud,PROT,0,PR,223,2014-11-26,2015-04-11,2015-04-11,MDHP,835.0,14-IA-00364,126983.15,201595.54,251994.425,,,,,,,,,,,,,,Pump Shaft Stuck,Pump Stages Plugged,,,Intake Shaft Stuck,,,,,,,,,,,,,,,,,,,,Reservoir Fluids,,DHP,---Pump Shaft Stuck-Pump Stages Plugged---Intake Shaft Stuck-------------------,DN1750 388stg 160HP VGSA AGH SHROUD,136.0,2.0,ORANGE,241.4317844,C,Pump,Stuck,Reservoir Fluids,Sand & Scale,"DIFA Finding:
1. Pump UT: Shaft rotation was stuck, pump was unable to be dismantle (stages seized against the housing)
- Pump CT1: Shaft rotation was stuck, presence scale (low reactive with HCl 30%) and sand on stages, upthrust washer was gone, downthrust washer was brittle, impeller was light radial scored, housing OD surface covered by thin layers of scale
- Pump CT2: Shaft rotation was stuck, pump was unable to be dismantle (stages seized against the housing)
- Pump LT: Shaft rotation was stuck, minor sand on stages, upthrust washer was light wear and brittle, downthrust washer was missing, impeller was light radial scored
- AGH: Shaft rotation was stuck, impeller was light radial scored, upthrust washer was brittle and burnt, downthrust washer was completely brittle
2. Gas Separator: Shaft rotation was free, bushing  against shaft sleeves had light uniform wear
3. Protector: Shaft rotation was free, Both elastomer bags were collapse while upper bag was ruptured, all chamber contain dark oil and some water, top seal was leakage at 2 psi (out of 5 psi), relieve valve was out of manufacturing test specification, O-rings were melted
4. Motor: Shaft rotation was free, P-P reading 0,54-0,54-0,54 ohm (balance), P-G reading 1500 M.ohm (Good), motor contained discolored oil, rotor thust washer and coil strips were brittle, shaft against bushing support at bottom end was scored, thust bearing had moderate scoring
5. Cable: No DIFA data
6. Sensor: No DIFA data",2015-04-11,2014-03-29,2013-02-11,136.0,372.0,388.0,298.6666667,,,pulled
YA-C9,10161.0,A,Rent,Reda,DN1050,320.0,150.0,1266.0,74.7,VGSA,AGH,,PROT,0,PR,223,2015-04-21,2015-05-30,2015-05-30,,835.0,15-IA-00164,198317.44,272929.84,341162.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1050 320stg 150HP VGSA AGH ,39.0,1.0,RED,326.8620838,C,Pump,Broken,Reservoir Fluids,Sand & Scale,"DIFA Finding:
1.Pump UT: Shaft rotation was stuck, top stages were scaled and sanded, all pump stages were scaled, upthrust washers were light wear, downthrust washeres were missing, impellers were one-sided wear, shaft sleeves were light wear and scaled (at bottom section was cracked)
- Pump CT1: Shaft was stuck, impellers were one-sided wear, upthrust washers were light wear and brittle, downthrust washer were missing, shaft sleeves were one-sided wear and scaled
-Pump CT2: Shaft was stuck, impellers were one-sided wear, upthrust washers were light were and brittle, downthrust washer were missing, shaft sleeves were one-sided wear and scaled (at bttom section was broken)
-Pump LT: Shaft was broken, impellers were severe wear, upthrust washers were light were and brittle, downthrust washer were missing, shaft sleeves were one-sided wear and broken
-AGH : Shaft was stuck, impellers were severe radial wear, all pump stages were rusty, upthrust washer was missing, downthrust washer was moderate wear, shaft sleeves were broken
2. Gas Separator: Shaft rotation was free, inducer and pick-up impeller were scaled
3. Protector: Shaft rotaion was free, both bag chambers were collapse, upper bag was broken at top clamp area, upper bag contain dark and water, lower bag-thrust chamber-labyrinth chamber contain dark, lower thrust bearing was light wear, relief valve was out of manufacturing specification, bushing support were light wear
4. Motor: Shaft rotation was free, P-P reading 0,5-0,5-0,5 ohm (balance), P-G reading 5 M.ohm (good), motor contained discolouration oil, thrust bearing was light wear, bushing support were light wear, coil strips and rotor thrust washer were brittle
5. Cable: No DIFA data, good condition based on pull observation data",2015-05-30,2015-04-11,2014-03-29,39.0,136.0,372.0,182.3333333,,,pulled
YA-C9,10161.0,A,Rent,Reda,RC1000,359.0,120.0,2533.0,30.9,VGSA,AGH,Shroud,PROT,0,PR,223,2016-12-06,2018-12-09,2018-12-12,MDHP,835.0,16-IA-00290,215131.83,304963.09,381203.8625,2018-12-13,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Protector UT and LT shaft Broken,Reservoir Fluids,,DHP,-------------------------- Protector UT and LT shaft Broken,RC1000 359stg 120HP VGSA AGH SHROUD,733.0,4.0,GREEN,365.2252575,C,,,,,,2018-12-09,2015-05-30,2015-04-11,733.0,39.0,136.0,302.6666667,,,pulled
YA-C9,10180.0,A,Rent,Reda,RC1000,339.0,120.0,2533.0,30.9,VGSA,AGH,Shroud,PROT,0,PR,223,2018-12-21,2019-02-06,2019-02-07,EDHP,835.0,,215350.69,290084.12,362605.15,2019-02-13,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,Motor Bad Reading,,,,,,," Motor Low Reading , Pump LT shaft stuck and Broken pot head Cable.",Reservoir Fluids,,DHP,"---Pump Shaft Stuck----------------Motor bad reading------- Motor Low Reading , Pump LT shaft stuck and Broken pot head Cable.",RC1000 339stg 120HP VGSA AGH SHROUD,47.0,1.0,RED,347.4061317,C,MLE,Cracked,Reservoir Fluids,Sand & Scale,"1. Pump UT: Stages plugged with sand scale (reacted against 15% HCl), stages severe radial wear and severe thrust wear, DT washer missing and severe wear, housing covered by scale (reacted against 15% HCl).
Pump CT2: Stages plugged with debris material and scale (reacted against 15% HCl), stages severe radial wear and severe thrust wear, DT washer severe wear, diffuser eroded, housing covered by scale (reacted aginst 15% HCl) .
Pump CT1: Stages plugged with sand, stages severe radial wear and severe thrust wear, DT washer severe wear, vibration marks on housing, diffuser eroded.
Pump LT: Stages plugged with debris and scale (reacted against 15% HCl), stages severe radial wear and severe thrust wear, DT washer severe wear, diffuser eroded, housing covered by scale (reacted against 15% HCl), head plugged with metal debris.
AGH: Stages total worn out and damaged, stages severe thrust wear and severe radial wear.
2. Intake: Rotor eroded
3. Protector UT: Dark oil and water inside all chambers, all mechanical seal failed, housing blistered paint, top and bottom bag ruptured, thrust bearing severe wear and collapsed
Protector LT: Dark oil and water inside top and bottom bag while dark oil inside labyrinth and thrust chamber, top bag ruptured and bottom bag collapsed, downthrust bearing severe wear, head bushing broken into pieces.
4. Motor ST: P-P: 4,6/4,6/4,6 Ohm P-G: 2200/2200/2200 Mohm , dark oil inside, thrust runner and downthrust bearing severe wear, rotor bearing sleeve worn, MLE pothead cracked, polymide on motor base had brittle due to high temperature.
5. Sensor: no DIFA
6. Cable: no DIFA",2019-02-06,2018-12-09,2015-05-30,47.0,733.0,39.0,273.0,,,pulled
YA-C9,10172.0,A,Rent,Reda,RC1000,377.0,120.0,1508.0,52.0,VGSA,AGH,Shroud,PROT,0,PR,225,2019-02-15,2019-06-07,2019-06-11,EDHP,835.0,,214089.13,288771.6,360964.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,RC1000 377stg 120HP VGSA AGH SHROUD,112.0,2.0,ORANGE,345.8342515,C,Sensor,Short Circuit,Improper Material Selection,,,2019-06-07,2019-02-06,2018-12-09,112.0,47.0,733.0,297.3333333,,,pulled
YA-C9,10109.0,E,Rent,Reda,RC1000,359.0,150.0,1672.0,58.7,VGSA,AGH,"Shroud 5.5""",BPBSL,XT150 TYP 1,PR + STIM,225,2020-03-29,2021-08-18,2021-08-19,EDHP,654.0,OS-20-D22023,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KARA subsea pipeline leaking,SI Feb 10-27 manual off SF; Mar 28,DHP,--------------------------,RC1000 359stg 150HP VGSA AGH 5.5,507.0,4.0,GREEN,321.0,C,Motor,,,,,2021-08-18,2019-06-07,2019-02-06,507.0,112.0,47.0,222.0,,,
YB-01,5205.0,B,Rent,Powerlift,Q08,224.0,80.0,1213.0,43.0,Gas Separator,,Shroud,,,PR,223,2019-12-12,2020-06-12,2020-07-03,MDHP,557.0,70151C1919W025,38749.39,117306.39,117306.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,Q08 224stg 80HP GS  SHROUD,183.0,2.0,ORANGE,210.6039318,C,Pump,Plugged With Solids,Reservoir Fluids,Sand,"DIFA Finding:
1. Pump UT: Shaft rotation stuck, housing scaled (reactive to 15% HCl), head & base scaled (reactive to 15% HCl), head plugged 40% by sand, stages plugged 50% by sand&scale, stages eroded and slight thrust & radial worn, DT & UT washer slightly worn.
Pump LT:  Shaft rotation stuck, housing scaled (reactive to 15% HCl), head & base scaled (reactive to 15% HCl), stages plugged 30% by sand&scale, stages eroded and slight thrust & radial worn, DT & UT washer slightly worn.
2. Gas separator: Shaft rotation free, housing scaled 1 mm thickness (reactive to 15 % HCl), top radial bearing broken, head & base scaled (reactive to 15% HCl).
3. Protector UT: Shaft Rotation free, water inside top bag-bottom bag-labyrinth-thrust chamber, head scaled (reactive to 15% HCl), head & base bushing uniform worn, housing scaled 1 mm thickness (reactive to 15 % HCl), housing scratched, shaft uniform radial worn, thrust bearing severely damaged, top bag collapsed and ruptured, top seal runner worn, middle and lower mech. seal bellow not OK.
Protector LT: Shaft Rotation free, dark oil inside top bag while clear oil inside bottom bag-labyrinth-thrust chamber, head scaled (reactive to 15% HCl), housing scaled 1 mm thickness (reactive to 15 % HCl), housing scratched, thrust bearing OK.
4. Motor: Shaft rotation free, P-P= 1.15/1.15/1.15 Ohm (good), P-G= 2000/2000/2000 MOhm (good), head bushing one sided worn, base bushing radial worn, housing scaled (reactive to 15% HCl), shaft scored, rotor bearing sleeves worn.
5. sensor: Normal condition.
6. Cable: Normal condition, P-P= 1.236/1.235/1.237 Ohm (balance), P-G= 2000/2000/2000 MOhm (balance).

Notes pulling report:
1. Tubing normal condition, found sand at 1 joint tubing (full) above BOH.
2. Casing shroud blistered paint and scratched.",2020-06-12,,,183.0,,,183.0,"FOUND: PUMP UT & LT: SHAFT ROTATION STUCK, HOUSING SCALED. GAS SEPARATOR: SHAFT ROTATION FREE AND HOUSING SCALED.PROTECTOR UT: SHAFT ROTATION FREE, ALL CHAMBER EMPTY OIL, HOUSING SCALED. - PROTECTOR LT: SHAFT ROTATION FREE, ALL CHAMBER CLEAN OIL, HOUSING SCALED.MOTOR ST: SHAFT ROTATION FREE, CLEAN OIL AND HOUSING SCALED. READING : P-P = 1.1 Ohm (Balance), P-G= 500 Mohm (Balance). ROUND & FLAT CABLE : NORMAL CONDITION.  READING : P-P = 1.7 OHM (BALANCE), P-G = 500 MOHM (BALANCE). - SENSOR: NORMAL CONDITION.  FAILURE MODE: PUMP UT & PUMP LT SHAFT ROTATION STUCK. FOUND SAND AT 1 JOINT TUBING (FULL) ABOVE BOH HEAD PUMP",KUPS + Pump Repair + Stimulation,pulled
